id,brand_id,cached_brand,name,content,creator_id,phantom,created_at,updated_at,slang,from,to,preview
9308,1671,MOSKVICH,401,,,f,2014-03-31 20:41:56.410553,2014-03-31 20:41:56.410553,,,,
9309,1671,MOSKVICH,402,,,f,2014-03-31 20:41:56.421955,2014-03-31 20:41:56.421955,,,,
9310,1671,MOSKVICH,403,,,f,2014-03-31 20:41:56.433114,2014-03-31 20:41:56.433114,,,,
9311,1671,MOSKVICH,407,,,f,2014-03-31 20:41:56.44478,2014-03-31 20:41:56.44478,,,,
9312,1671,MOSKVICH,408,,,f,2014-03-31 20:41:56.456263,2014-03-31 20:41:56.456263,,,,
9313,1671,MOSKVICH,410,,,f,2014-03-31 20:41:56.470536,2014-03-31 20:41:56.470536,,,,
9314,1671,MOSKVICH,411,,,f,2014-03-31 20:41:56.484114,2014-03-31 20:41:56.484114,,,,
9315,1671,MOSKVICH,412,,,f,2014-03-31 20:41:56.49611,2014-03-31 20:41:56.49611,,,,
9316,1671,MOSKVICH,423,,,f,2014-03-31 20:41:56.508689,2014-03-31 20:41:56.508689,,,,
9317,1671,MOSKVICH,424,,,f,2014-03-31 20:41:56.52159,2014-03-31 20:41:56.52159,,,,
9318,1671,MOSKVICH,426,,,f,2014-03-31 20:41:56.533124,2014-03-31 20:41:56.533124,,,,
9319,1671,MOSKVICH,427,,,f,2014-03-31 20:41:56.557287,2014-03-31 20:41:56.557287,,,,
9320,1671,MOSKVICH,434,,,f,2014-03-31 20:41:56.569085,2014-03-31 20:41:56.569085,,,,
9321,1671,MOSKVICH,M433,,,f,2014-03-31 20:41:56.580686,2014-03-31 20:41:56.580686,,,,
9322,1671,MOSKVICH,Дуэт,,,f,2014-03-31 20:41:56.592303,2014-03-31 20:41:56.592303,,,,
9323,1671,MOSKVICH,Дуэт-2,,,f,2014-03-31 20:41:56.603558,2014-03-31 20:41:56.603558,,,,
9324,1671,MOSKVICH,Иван Калита,,,f,2014-03-31 20:41:56.615523,2014-03-31 20:41:56.615523,,,,
9325,1671,MOSKVICH,Князь Владимир,,,f,2014-03-31 20:41:56.627104,2014-03-31 20:41:56.627104,,,,
9326,1671,MOSKVICH,Святогор,,,f,2014-03-31 20:41:56.638601,2014-03-31 20:41:56.638601,,,,
9327,1671,MOSKVICH,Юрий Долгорукий,,,f,2014-03-31 20:41:56.650269,2014-03-31 20:41:56.650269,,,,
9328,1672,KAMAZ,Ока,,,f,2014-03-31 20:41:56.662982,2014-03-31 20:41:56.662982,,,,
9329,1374,CADILLAC,Allante,,,f,2014-03-31 12:59:52.521074,2014-03-31 12:59:52.521074,,,,
9330,1374,CADILLAC,ATS,,,f,2014-03-31 12:59:52.526421,2014-03-31 12:59:52.526421,,,,
9331,1374,CADILLAC,BLS,,,f,2014-03-31 12:59:52.531295,2014-03-31 12:59:52.531295,,,,
9332,1374,CADILLAC,Brougham,,,f,2014-03-31 12:59:52.536168,2014-03-31 12:59:52.536168,,,,
9333,1374,CADILLAC,Catera,,,f,2014-03-31 12:59:52.540908,2014-03-31 12:59:52.540908,,,,
9334,1374,CADILLAC,CTS,,,f,2014-03-31 12:59:52.54555,2014-03-31 12:59:52.54555,,,,
9335,1374,CADILLAC,CTS Coupe,,,f,2014-03-31 12:59:52.550326,2014-03-31 12:59:52.550326,,,,
9336,1374,CADILLAC,CTS-V,,,f,2014-03-31 12:59:52.555031,2014-03-31 12:59:52.555031,,,,
9337,1374,CADILLAC,DeVille,,,f,2014-03-31 12:59:52.559552,2014-03-31 12:59:52.559552,,,,
9338,1374,CADILLAC,DTS,,,f,2014-03-31 12:59:52.564236,2014-03-31 12:59:52.564236,,,,
9339,1374,CADILLAC,Eldorado,,,f,2014-03-31 12:59:52.568839,2014-03-31 12:59:52.568839,,,,
9340,1374,CADILLAC,Escalade,,,f,2014-03-31 12:59:52.573338,2014-03-31 12:59:52.573338,,,,
9341,1374,CADILLAC,Fleetwood,,,f,2014-03-31 12:59:52.577938,2014-03-31 12:59:52.577938,,,,
9342,1374,CADILLAC,Seville,,,f,2014-03-31 12:59:52.582442,2014-03-31 12:59:52.582442,,,,
9343,1374,CADILLAC,SRX,,,f,2014-03-31 12:59:52.587103,2014-03-31 12:59:52.587103,,,,
9344,1374,CADILLAC,STS,,,f,2014-03-31 12:59:52.59159,2014-03-31 12:59:52.59159,,,,
9345,1374,CADILLAC,XLR,,,f,2014-03-31 12:59:52.596252,2014-03-31 12:59:52.596252,,,,
9346,1673,NOBLE,M10,,,f,2014-03-31 20:41:56.869464,2014-03-31 20:41:56.869464,,,,
9347,1673,NOBLE,M12,,,f,2014-03-31 20:41:56.882486,2014-03-31 20:41:56.882486,,,,
9348,1673,NOBLE,M15,,,f,2014-03-31 20:41:56.894178,2014-03-31 20:41:56.894178,,,,
9349,1673,NOBLE,M400,,,f,2014-03-31 20:41:56.905757,2014-03-31 20:41:56.905757,,,,
9350,1673,NOBLE,M600,,,f,2014-03-31 20:41:56.917769,2014-03-31 20:41:56.917769,,,,
9351,71,CHERY,A13,,,f,2014-03-31 12:59:52.616357,2014-03-31 12:59:52.616357,,,,
9352,71,CHERY,Amulet,,,f,2014-03-31 12:59:52.621604,2014-03-31 12:59:52.621604,,,,
9353,71,CHERY,Beat,,,f,2014-03-31 12:59:52.627279,2014-03-31 12:59:52.627279,,,,
9354,71,CHERY,Eastar,,,f,2014-03-31 12:59:52.632394,2014-03-31 12:59:52.632394,,,,
9355,71,CHERY,Elara,,,f,2014-03-31 12:59:52.637343,2014-03-31 12:59:52.637343,,,,
9356,71,CHERY,Fora,,,f,2014-03-31 12:59:52.642195,2014-03-31 12:59:52.642195,,,,
9357,71,CHERY,Indis,,,f,2014-03-31 12:59:52.646964,2014-03-31 12:59:52.646964,,,,
9358,71,CHERY,Jaggi,,,f,2014-03-31 12:59:52.651927,2014-03-31 12:59:52.651927,,,,
9359,71,CHERY,Kimo,,,f,2014-03-31 12:59:52.656829,2014-03-31 12:59:52.656829,,,,
9360,71,CHERY,M11,,,f,2014-03-31 12:59:52.662189,2014-03-31 12:59:52.662189,,,,
9361,71,CHERY,QQ,,,f,2014-03-31 12:59:52.667436,2014-03-31 12:59:52.667436,,,,
9362,71,CHERY,Tiggo,,,f,2014-03-31 12:59:52.672775,2014-03-31 12:59:52.672775,,,,
9363,1674,HAFEI,Brio,,,f,2014-03-31 20:41:57.045482,2014-03-31 20:41:57.045482,,,,
9364,1674,HAFEI,Lobo,,,f,2014-03-31 20:41:57.05608,2014-03-31 20:41:57.05608,,,,
9365,1674,HAFEI,Lubao,,,f,2014-03-31 20:41:57.066951,2014-03-31 20:41:57.066951,,,,
9366,1674,HAFEI,Ruiyi,,,f,2014-03-31 20:41:57.078619,2014-03-31 20:41:57.078619,,,,
9367,1674,HAFEI,Saibao,,,f,2014-03-31 20:41:57.091123,2014-03-31 20:41:57.091123,,,,
9368,1674,HAFEI,Simbo,,,f,2014-03-31 20:41:57.103743,2014-03-31 20:41:57.103743,,,,
9369,1675,GMC,Acadia,,,f,2014-03-31 20:41:57.11542,2014-03-31 20:41:57.11542,,,,
9370,1675,GMC,Canyon,,,f,2014-03-31 20:41:57.126382,2014-03-31 20:41:57.126382,,,,
9371,1675,GMC,Envoy,,,f,2014-03-31 20:41:57.1371,2014-03-31 20:41:57.1371,,,,
9372,1675,GMC,Jimmy,,,f,2014-03-31 20:41:57.147811,2014-03-31 20:41:57.147811,,,,
9373,1675,GMC,Safari,,,f,2014-03-31 20:41:57.159132,2014-03-31 20:41:57.159132,,,,
9374,1675,GMC,Savana,,,f,2014-03-31 20:41:57.172401,2014-03-31 20:41:57.172401,,,,
9375,1675,GMC,Sierra,,,f,2014-03-31 20:41:57.183106,2014-03-31 20:41:57.183106,,,,
9376,1675,GMC,Sonoma,,,f,2014-03-31 20:41:57.195834,2014-03-31 20:41:57.195834,,,,
9377,1675,GMC,Suburban,,,f,2014-03-31 20:41:57.207309,2014-03-31 20:41:57.207309,,,,
9378,1675,GMC,Terrain,,,f,2014-03-31 20:41:57.219964,2014-03-31 20:41:57.219964,,,,
9379,1675,GMC,Typhoon,,,f,2014-03-31 20:41:57.232135,2014-03-31 20:41:57.232135,,,,
9380,1675,GMC,Van,,,f,2014-03-31 20:41:57.243671,2014-03-31 20:41:57.243671,,,,
9381,1675,GMC,Yukon,,,f,2014-03-31 20:41:57.255607,2014-03-31 20:41:57.255607,,,,
9382,58,TOYOTA,1000,,,f,2014-03-31 12:59:52.748644,2014-03-31 12:59:52.748644,,,,
9384,58,TOYOTA,Allex,,,f,2014-03-31 12:59:52.759363,2014-03-31 12:59:52.759363,,,,
9385,58,TOYOTA,Allion,,,f,2014-03-31 12:59:52.764816,2014-03-31 12:59:52.764816,,,,
9388,58,TOYOTA,Ardeo,,,f,2014-03-31 12:59:52.781791,2014-03-31 12:59:52.781791,,,,
9390,58,TOYOTA,Aurion,,,f,2014-03-31 12:59:52.792127,2014-03-31 12:59:52.792127,,,,
9391,58,TOYOTA,Auris,,,f,2014-03-31 12:59:52.797278,2014-03-31 12:59:52.797278,,,,
9394,58,TOYOTA,Avensis,,,f,2014-03-31 12:59:52.813102,2014-03-31 12:59:52.813102,,,,
9395,58,TOYOTA,Avensis Verso,,,f,2014-03-31 12:59:52.818485,2014-03-31 12:59:52.818485,,,,
9396,58,TOYOTA,Aygo,,,f,2014-03-31 12:59:52.823733,2014-03-31 12:59:52.823733,,,,
9399,58,TOYOTA,Blade,,,f,2014-03-31 12:59:52.84004,2014-03-31 12:59:52.84004,,,,
9400,58,TOYOTA,Blizzard,,,f,2014-03-31 12:59:52.845428,2014-03-31 12:59:52.845428,,,,
9401,58,TOYOTA,Brevis,,,f,2014-03-31 12:59:52.850778,2014-03-31 12:59:52.850778,,,,
9402,58,TOYOTA,Caldina,,,f,2014-03-31 12:59:52.855999,2014-03-31 12:59:52.855999,,,,
9404,58,TOYOTA,Camry,,,f,2014-03-31 12:59:52.866265,2014-03-31 12:59:52.866265,,,,
9405,58,TOYOTA,Camry Gracia,,,f,2014-03-31 12:59:52.871291,2014-03-31 12:59:52.871291,,,,
9406,58,TOYOTA,Carib,,,f,2014-03-31 12:59:52.876354,2014-03-31 12:59:52.876354,,,,
9411,58,TOYOTA,Cavalier,,,f,2014-03-31 12:59:52.902972,2014-03-31 12:59:52.902972,,,,
9412,58,TOYOTA,Celica,,,f,2014-03-31 12:59:52.907733,2014-03-31 12:59:52.907733,,,,
9413,58,TOYOTA,Celica Camry,,,f,2014-03-31 12:59:52.912754,2014-03-31 12:59:52.912754,,,,
9414,58,TOYOTA,Celica Supra,,,f,2014-03-31 12:59:52.926421,2014-03-31 12:59:52.926421,,,,
9417,58,TOYOTA,Chaser,,,f,2014-03-31 12:59:52.964321,2014-03-31 12:59:52.964321,,,,
9418,58,TOYOTA,Corolla,,,f,2014-03-31 12:59:52.976288,2014-03-31 12:59:52.976288,,,,
9419,58,TOYOTA,Corolla Axio,,,f,2014-03-31 12:59:52.99039,2014-03-31 12:59:52.99039,,,,
9420,58,TOYOTA,Corolla Ceres,,,f,2014-03-31 12:59:53.008007,2014-03-31 12:59:53.008007,,,,
9421,58,TOYOTA,Corolla Fielder,,,f,2014-03-31 12:59:53.022391,2014-03-31 12:59:53.022391,,,,
9422,58,TOYOTA,Corolla FX,,,f,2014-03-31 12:59:53.037021,2014-03-31 12:59:53.037021,,,,
9423,58,TOYOTA,Corolla II,,,f,2014-03-31 12:59:53.050367,2014-03-31 12:59:53.050367,,,,
9424,58,TOYOTA,Corolla Levin,,,f,2014-03-31 12:59:53.063269,2014-03-31 12:59:53.063269,,,,
9425,58,TOYOTA,Corolla Rumion,,,f,2014-03-31 12:59:53.075664,2014-03-31 12:59:53.075664,,,,
9426,58,TOYOTA,Corolla Spacio,,,f,2014-03-31 12:59:53.090135,2014-03-31 12:59:53.090135,,,,
9427,58,TOYOTA,Corolla Verso,,,f,2014-03-31 12:59:53.103805,2014-03-31 12:59:53.103805,,,,
9432,58,TOYOTA,Cressida,,,f,2014-03-31 12:59:53.163751,2014-03-31 12:59:53.163751,,,,
9433,58,TOYOTA,Cresta,,,f,2014-03-31 12:59:53.175591,2014-03-31 12:59:53.175591,,,,
9434,58,TOYOTA,Crown,,,f,2014-03-31 12:59:53.187693,2014-03-31 12:59:53.187693,,,,
9435,58,TOYOTA,Crown Comfort,,,f,2014-03-31 12:59:53.199685,2014-03-31 12:59:53.199685,,,,
9436,58,TOYOTA,Crown Estate,,,f,2014-03-31 12:59:53.211844,2014-03-31 12:59:53.211844,,,,
9437,58,TOYOTA,Crown Hybrid,,,f,2014-03-31 12:59:53.225642,2014-03-31 12:59:53.225642,,,,
9438,58,TOYOTA,Crown Majesta,,,f,2014-03-31 12:59:53.238251,2014-03-31 12:59:53.238251,,,,
9439,58,TOYOTA,Crown Wagon,,,f,2014-03-31 12:59:53.249463,2014-03-31 12:59:53.249463,,,,
9440,58,TOYOTA,Curren,,,f,2014-03-31 12:59:53.261466,2014-03-31 12:59:53.261466,,,,
9441,58,TOYOTA,Cynos,,,f,2014-03-31 12:59:53.273811,2014-03-31 12:59:53.273811,,,,
9445,58,TOYOTA,Estima,,,f,2014-03-31 12:59:53.32362,2014-03-31 12:59:53.32362,,,,
9446,58,TOYOTA,Exiv,,,f,2014-03-31 12:59:53.335819,2014-03-31 12:59:53.335819,,,,
9447,58,TOYOTA,FJ Cruiser,,,f,2014-03-31 12:59:53.347488,2014-03-31 12:59:53.347488,,,,
9448,58,TOYOTA,Fortuner,,,f,2014-03-31 12:59:53.359086,2014-03-31 12:59:53.359086,,,,
9449,58,TOYOTA,Funcargo,,,f,2014-03-31 12:59:53.370697,2014-03-31 12:59:53.370697,,,,
9452,58,TOYOTA,GT86,,,f,2014-03-31 12:59:53.422171,2014-03-31 12:59:53.422171,,,,
9453,58,TOYOTA,Harrier,,,f,2014-03-31 12:59:53.434406,2014-03-31 12:59:53.434406,,,,
9454,58,TOYOTA,HiAce,,,f,2014-03-31 12:59:53.445676,2014-03-31 12:59:53.445676,,,,
9455,58,TOYOTA,Hiace Truck,,,f,2014-03-31 12:59:53.457455,2014-03-31 12:59:53.457455,,,,
9456,58,TOYOTA,Highlander,,,f,2014-03-31 12:59:53.468805,2014-03-31 12:59:53.468805,,,,
9457,58,TOYOTA,Hilux,,,f,2014-03-31 12:59:53.480761,2014-03-31 12:59:53.480761,,,,
9458,58,TOYOTA,Hilux Surf,,,f,2014-03-31 12:59:53.492285,2014-03-31 12:59:53.492285,,,,
9459,58,TOYOTA,Ipsum,,,f,2014-03-31 12:59:53.503993,2014-03-31 12:59:53.503993,,,,
9461,58,TOYOTA,Isis,,,f,2014-03-31 12:59:53.530822,2014-03-31 12:59:53.530822,,,,
9462,58,TOYOTA,ist,,,f,2014-03-31 12:59:53.542988,2014-03-31 12:59:53.542988,,,,
9464,58,TOYOTA,Land Cruiser,,,f,2014-03-31 12:59:53.56687,2014-03-31 12:59:53.56687,,,,
9465,58,TOYOTA,Land Cruiser Prado,,,f,2014-03-31 12:59:53.581156,2014-03-31 12:59:53.581156,,,,
9468,58,TOYOTA,Marino,,,f,2014-03-31 12:59:53.615114,2014-03-31 12:59:53.615114,,,,
9469,58,TOYOTA,Mark II,,,f,2014-03-31 12:59:53.626521,2014-03-31 12:59:53.626521,,,,
9470,58,TOYOTA,Mark II Blit,,,f,2014-03-31 12:59:53.637973,2014-03-31 12:59:53.637973,,,,
9471,58,TOYOTA,Mark II Qualis,,,f,2014-03-31 12:59:53.64923,2014-03-31 12:59:53.64923,,,,
9472,58,TOYOTA,Mark X,,,f,2014-03-31 12:59:53.667882,2014-03-31 12:59:53.667882,,,,
9473,58,TOYOTA,Master Ace Surf,,,f,2014-03-31 12:59:53.679464,2014-03-31 12:59:53.679464,,,,
9474,58,TOYOTA,Matrix,,,f,2014-03-31 12:59:53.691031,2014-03-31 12:59:53.691031,,,,
9475,58,TOYOTA,Mega Cruiser,,,f,2014-03-31 12:59:53.70187,2014-03-31 12:59:53.70187,,,,
9476,58,TOYOTA,MR2,,,f,2014-03-31 12:59:53.71342,2014-03-31 12:59:53.71342,,,,
9477,58,TOYOTA,MR-S,,,f,2014-03-31 12:59:53.725194,2014-03-31 12:59:53.725194,,,,
9484,58,TOYOTA,Platz,,,f,2014-03-31 12:59:53.804566,2014-03-31 12:59:53.804566,,,,
9485,58,TOYOTA,Porte,,,f,2014-03-31 12:59:53.815715,2014-03-31 12:59:53.815715,,,,
9488,58,TOYOTA,Prius,,,f,2014-03-31 12:59:53.849346,2014-03-31 12:59:53.849346,,,,
9489,58,TOYOTA,Prius C,,,f,2014-03-31 12:59:53.860592,2014-03-31 12:59:53.860592,,,,
9491,58,TOYOTA,Progres,,,f,2014-03-31 12:59:53.886666,2014-03-31 12:59:53.886666,,,,
9493,58,TOYOTA,Publica,,,f,2014-03-31 12:59:53.909481,2014-03-31 12:59:53.909481,,,,
9496,58,TOYOTA,RAV4,,,f,2014-03-31 12:59:53.943799,2014-03-31 12:59:53.943799,,,,
9499,58,TOYOTA,Runx,,,f,2014-03-31 12:59:53.979613,2014-03-31 12:59:53.979613,,,,
9500,58,TOYOTA,Rush,,,f,2014-03-31 12:59:53.990855,2014-03-31 12:59:53.990855,,,,
9501,58,TOYOTA,Sai,,,f,2014-03-31 12:59:54.002111,2014-03-31 12:59:54.002111,,,,
9502,58,TOYOTA,Scepter,,,f,2014-03-31 12:59:54.014262,2014-03-31 12:59:54.014262,,,,
9503,58,TOYOTA,Sequoia,"",2708406,f,2014-03-31 12:59:54.028543,2015-01-04 07:34:36.051159,Секвойя,,,
9505,58,TOYOTA,Sienna,,,f,2014-03-31 12:59:54.052836,2014-03-31 12:59:54.052836,,,,
9506,58,TOYOTA,Sienta,,,f,2014-03-31 12:59:54.064428,2014-03-31 12:59:54.064428,,,,
9508,58,TOYOTA,Solara,,,f,2014-03-31 12:59:54.092146,2014-03-31 12:59:54.092146,,,,
9509,58,TOYOTA,Sparky,,,f,2014-03-31 12:59:54.104692,2014-03-31 12:59:54.104692,,,,
9513,58,TOYOTA,Succed,,,f,2014-03-31 12:59:54.15668,2014-03-31 12:59:54.15668,,,,
9514,58,TOYOTA,Supra,,,f,2014-03-31 12:59:54.168676,2014-03-31 12:59:54.168676,,,,
9515,58,TOYOTA,Surf,,,f,2014-03-31 12:59:54.180579,2014-03-31 12:59:54.180579,,,,
9517,58,TOYOTA,Tercel,,,f,2014-03-31 12:59:54.204561,2014-03-31 12:59:54.204561,,,,
9518,58,TOYOTA,Town Ace,,,f,2014-03-31 12:59:54.216792,2014-03-31 12:59:54.216792,,,,
9520,58,TOYOTA,Tundra,,,f,2014-03-31 12:59:54.240696,2014-03-31 12:59:54.240696,,,,
9521,58,TOYOTA,Vanguard,,,f,2014-03-31 12:59:54.252455,2014-03-31 12:59:54.252455,,,,
9522,58,TOYOTA,Venza,,,f,2014-03-31 12:59:54.264034,2014-03-31 12:59:54.264034,,,,
9524,58,TOYOTA,Verso,,,f,2014-03-31 12:59:54.287325,2014-03-31 12:59:54.287325,,,,
9525,58,TOYOTA,Vios,,,f,2014-03-31 12:59:54.299472,2014-03-31 12:59:54.299472,,,,
9527,58,TOYOTA,Vitz,,,f,2014-03-31 12:59:54.324474,2014-03-31 12:59:54.324474,,,,
9529,58,TOYOTA,Voxy,,,f,2014-03-31 12:59:54.362279,2014-03-31 12:59:54.362279,,,,
9533,58,TOYOTA,Windom,,,f,2014-03-31 12:59:54.409957,2014-03-31 12:59:54.409957,,,,
9535,58,TOYOTA,xA,,,f,2014-03-31 12:59:54.421992,2014-03-31 12:59:54.421992,,,,
9536,58,TOYOTA,Yaris,,,f,2014-03-31 12:59:54.426858,2014-03-31 12:59:54.426858,,,,
9537,58,TOYOTA,Yaris Verso,,,f,2014-03-31 12:59:54.432182,2014-03-31 12:59:54.432182,,,,
9538,1676,LOTUS,Elan,,,f,2014-03-31 20:41:58.579485,2014-03-31 20:41:58.579485,,,,
9539,1676,LOTUS,Elise,,,f,2014-03-31 20:41:58.584342,2014-03-31 20:41:58.584342,,,,
9540,1676,LOTUS,Esprit,,,f,2014-03-31 20:41:58.589164,2014-03-31 20:41:58.589164,,,,
9541,1676,LOTUS,Europa,,,f,2014-03-31 20:41:58.593945,2014-03-31 20:41:58.593945,,,,
9542,1676,LOTUS,Europa S,,,f,2014-03-31 20:41:58.598742,2014-03-31 20:41:58.598742,,,,
9543,1676,LOTUS,Evora,,,f,2014-03-31 20:41:58.603428,2014-03-31 20:41:58.603428,,,,
9544,1676,LOTUS,Exige,,,f,2014-03-31 20:41:58.608072,2014-03-31 20:41:58.608072,,,,
9545,1676,LOTUS,Seven,,,f,2014-03-31 20:41:58.612702,2014-03-31 20:41:58.612702,,,,
9546,1677,BENTLEY,Arnage,,,f,2014-03-31 20:41:58.617523,2014-03-31 20:41:58.617523,,,,
9547,1677,BENTLEY,Azure,,,f,2014-03-31 20:41:58.622102,2014-03-31 20:41:58.622102,,,,
9548,1677,BENTLEY,Brooklands,,,f,2014-03-31 20:41:58.626749,2014-03-31 20:41:58.626749,,,,
9549,1677,BENTLEY,Brooklands Coupe,,,f,2014-03-31 20:41:58.6314,2014-03-31 20:41:58.6314,,,,
9550,1677,BENTLEY,Continental,,,f,2014-03-31 20:41:58.635977,2014-03-31 20:41:58.635977,,,,
9551,1677,BENTLEY,Continental Flying Spur,,,f,2014-03-31 20:41:58.640634,2014-03-31 20:41:58.640634,,,,
9552,1677,BENTLEY,Continental GT,,,f,2014-03-31 20:41:58.646284,2014-03-31 20:41:58.646284,,,,
9553,1677,BENTLEY,Continental GTC,,,f,2014-03-31 20:41:58.651613,2014-03-31 20:41:58.651613,,,,
9554,1677,BENTLEY,Continental Supersports,,,f,2014-03-31 20:41:58.656338,2014-03-31 20:41:58.656338,,,,
9555,1677,BENTLEY,Corniche,,,f,2014-03-31 20:41:58.661135,2014-03-31 20:41:58.661135,,,,
9556,1677,BENTLEY,Eight,,,f,2014-03-31 20:41:58.665669,2014-03-31 20:41:58.665669,,,,
9557,1677,BENTLEY,Mulsanne,,,f,2014-03-31 20:41:58.670676,2014-03-31 20:41:58.670676,,,,
9558,1677,BENTLEY,T-Series,,,f,2014-03-31 20:41:58.675714,2014-03-31 20:41:58.675714,,,,
9559,1677,BENTLEY,Turbo R,,,f,2014-03-31 20:41:58.682016,2014-03-31 20:41:58.682016,,,,
9560,1677,BENTLEY,Turbo RT,,,f,2014-03-31 20:41:58.68824,2014-03-31 20:41:58.68824,,,,
9561,1678,BYD,F0/F1,,,f,2014-03-31 20:41:58.694268,2014-03-31 20:41:58.694268,,,,
9562,1678,BYD,F3,,,f,2014-03-31 20:41:58.699263,2014-03-31 20:41:58.699263,,,,
9563,1678,BYD,F6,,,f,2014-03-31 20:41:58.703996,2014-03-31 20:41:58.703996,,,,
9564,1678,BYD,Flyer,,,f,2014-03-31 20:41:58.708691,2014-03-31 20:41:58.708691,,,,
9565,1678,BYD,S6,,,f,2014-03-31 20:41:58.713424,2014-03-31 20:41:58.713424,,,,
9566,1679,HAIMA,3,,,f,2014-03-31 20:41:58.718136,2014-03-31 20:41:58.718136,,,,
9567,2,AUDI,100,,,f,2014-03-31 12:59:54.528683,2014-03-31 12:59:54.528683,,,,
9568,2,AUDI,200,,,f,2014-03-31 12:59:54.534165,2014-03-31 12:59:54.534165,,,,
9569,2,AUDI,80,,,f,2014-03-31 12:59:54.539048,2014-03-31 12:59:54.539048,,,,
9570,2,AUDI,90,,,f,2014-03-31 12:59:54.543772,2014-03-31 12:59:54.543772,,,,
9571,2,AUDI,A1,,,f,2014-03-31 12:59:54.548415,2014-03-31 12:59:54.548415,,,,
9572,2,AUDI,A1 Sportback,,,f,2014-03-31 12:59:54.55331,2014-03-31 12:59:54.55331,,,,
9573,2,AUDI,A2,,,f,2014-03-31 12:59:54.558223,2014-03-31 12:59:54.558223,,,,
9574,2,AUDI,A3,,,f,2014-03-31 12:59:54.563142,2014-03-31 12:59:54.563142,,,,
9575,2,AUDI,A3 Cabriolet,,,f,2014-03-31 12:59:54.568302,2014-03-31 12:59:54.568302,,,,
9576,2,AUDI,A3 Sportback,,,f,2014-03-31 12:59:54.573311,2014-03-31 12:59:54.573311,,,,
9577,2,AUDI,A4,,,f,2014-03-31 12:59:54.577975,2014-03-31 12:59:54.577975,,,,
9578,2,AUDI,A4 allroad,,,f,2014-03-31 12:59:54.58284,2014-03-31 12:59:54.58284,,,,
9579,2,AUDI,A4 Cabriolet,,,f,2014-03-31 12:59:54.587648,2014-03-31 12:59:54.587648,,,,
9580,2,AUDI,A5,,,f,2014-03-31 12:59:54.592607,2014-03-31 12:59:54.592607,,,,
9581,2,AUDI,A5 Cabriolet,,,f,2014-03-31 12:59:54.59774,2014-03-31 12:59:54.59774,,,,
9582,2,AUDI,A5 Sportback,,,f,2014-03-31 12:59:54.602507,2014-03-31 12:59:54.602507,,,,
9583,2,AUDI,A6,,,f,2014-03-31 12:59:54.607018,2014-03-31 12:59:54.607018,,,,
9584,2,AUDI,A7 Sportback,,,f,2014-03-31 12:59:54.61187,2014-03-31 12:59:54.61187,,,,
9585,2,AUDI,A8,,,f,2014-03-31 12:59:54.616504,2014-03-31 12:59:54.616504,,,,
9586,2,AUDI,Allroad,,,f,2014-03-31 12:59:54.621441,2014-03-31 12:59:54.621441,,,,
9587,2,AUDI,Cabriolet,,,f,2014-03-31 12:59:54.626395,2014-03-31 12:59:54.626395,,,,
9588,2,AUDI,Coupe,,,f,2014-03-31 12:59:54.631486,2014-03-31 12:59:54.631486,,,,
9589,2,AUDI,Q3,,,f,2014-03-31 12:59:54.636491,2014-03-31 12:59:54.636491,,,,
9590,2,AUDI,Q5,,,f,2014-03-31 12:59:54.641478,2014-03-31 12:59:54.641478,,,,
9591,2,AUDI,Q7,,,f,2014-03-31 12:59:54.6464,2014-03-31 12:59:54.6464,,,,
9592,2,AUDI,Quattro,,,f,2014-03-31 12:59:54.651406,2014-03-31 12:59:54.651406,,,,
9593,2,AUDI,R8,,,f,2014-03-31 12:59:54.656599,2014-03-31 12:59:54.656599,,,,
9594,2,AUDI,RS2,,,f,2014-03-31 12:59:54.661688,2014-03-31 12:59:54.661688,,,,
9595,2,AUDI,RS3,,,f,2014-03-31 12:59:54.666656,2014-03-31 12:59:54.666656,,,,
9596,2,AUDI,RS4,,,f,2014-03-31 12:59:54.671686,2014-03-31 12:59:54.671686,,,,
9597,2,AUDI,RS5,,,f,2014-03-31 12:59:54.676601,2014-03-31 12:59:54.676601,,,,
9598,2,AUDI,RS6,,,f,2014-03-31 12:59:54.681596,2014-03-31 12:59:54.681596,,,,
9599,2,AUDI,S2,,,f,2014-03-31 12:59:54.686618,2014-03-31 12:59:54.686618,,,,
9600,2,AUDI,S3,,,f,2014-03-31 12:59:54.691619,2014-03-31 12:59:54.691619,,,,
9601,2,AUDI,S4,,,f,2014-03-31 12:59:54.696647,2014-03-31 12:59:54.696647,,,,
9602,2,AUDI,S5,,,f,2014-03-31 12:59:54.701756,2014-03-31 12:59:54.701756,,,,
9603,2,AUDI,S5 Sportback,,,f,2014-03-31 12:59:54.706872,2014-03-31 12:59:54.706872,,,,
9604,2,AUDI,S6,,,f,2014-03-31 12:59:54.712546,2014-03-31 12:59:54.712546,,,,
9605,2,AUDI,S7,,,f,2014-03-31 12:59:54.717963,2014-03-31 12:59:54.717963,,,,
9606,2,AUDI,S8,,,f,2014-03-31 12:59:54.723356,2014-03-31 12:59:54.723356,,,,
9607,2,AUDI,TT,,,f,2014-03-31 12:59:54.728657,2014-03-31 12:59:54.728657,,,,
9608,2,AUDI,TT RS,,,f,2014-03-31 12:59:54.734096,2014-03-31 12:59:54.734096,,,,
