id,name,content,model_id,cached_model,creator_id,phantom,created_at,updated_at,from,to,preview
14039,Lancer Evolution X (2007),,8300,Lancer Evolution,,f,2014-03-31 13:00:02.108754,2014-03-31 13:00:02.108754,,,
14040,Lancer Evolution IX (2005),,8300,Lancer Evolution,,f,2014-03-31 13:00:02.113501,2014-03-31 13:00:02.113501,,,
14041,Lancer Evolution VIII (2003),,8300,Lancer Evolution,,f,2014-03-31 13:00:02.118146,2014-03-31 13:00:02.118146,,,
14042,Lancer Evolution VII (2001),,8300,Lancer Evolution,,f,2014-03-31 13:00:02.122725,2014-03-31 13:00:02.122725,,,
14043,Lancer Evolution VI (1999),,8300,Lancer Evolution,,f,2014-03-31 13:00:02.130068,2014-03-31 13:00:02.130068,,,
14044,Lancer Evolution V (1998),,8300,Lancer Evolution,,f,2014-03-31 13:00:02.134742,2014-03-31 13:00:02.134742,,,
14045,Lancer Evolution IV (1996),,8300,Lancer Evolution,,f,2014-03-31 13:00:02.139346,2014-03-31 13:00:02.139346,,,
14046,Lancer Evolution III (1995),,8300,Lancer Evolution,,f,2014-03-31 13:00:02.143932,2014-03-31 13:00:02.143932,,,
14047,Lancer Evolution II (1994),,8300,Lancer Evolution,,f,2014-03-31 13:00:02.148537,2014-03-31 13:00:02.148537,,,
14048,Lancer Evolution I (1992),,8300,Lancer Evolution,,f,2014-03-31 13:00:02.153134,2014-03-31 13:00:02.153134,,,
14049,Lancer Ralliart (2008),,8301,Lancer Ralliart,,f,2014-03-31 13:00:02.157736,2014-03-31 13:00:02.157736,,,
14050,Lancer Sportback (2008),,8302,Lancer Sportback,,f,2014-03-31 13:00:02.162394,2014-03-31 13:00:02.162394,,,
14051,Legnum (1996),,8303,Legnum,,f,2014-03-31 13:00:02.167149,2014-03-31 13:00:02.167149,,,
14052,Legnum VR-4 (1996),,8304,Legnum VR-4,,f,2014-03-31 13:00:02.171956,2014-03-31 13:00:02.171956,,,
14053,Libero (1993),,8305,Libero,,f,2014-03-31 13:00:02.176671,2014-03-31 13:00:02.176671,,,
14054,Magna (1985),,8306,Magna,,f,2014-03-31 13:00:02.181653,2014-03-31 13:00:02.181653,,,
14055,Maven (2005),,8307,Maven,,f,2014-03-31 13:00:02.186401,2014-03-31 13:00:02.186401,,,
14056,Minica (7th generation) (1998),,8308,Minica,,f,2014-03-31 13:00:02.191036,2014-03-31 13:00:02.191036,,,
14057,Minica (6th generation) (1993),,8308,Minica,,f,2014-03-31 13:00:02.195637,2014-03-31 13:00:02.195637,,,
14058,Minica (5th generation) (1989),,8308,Minica,,f,2014-03-31 13:00:02.200343,2014-03-31 13:00:02.200343,,,
14059,Minica (4th generation) (1984),,8308,Minica,,f,2014-03-31 13:00:02.205167,2014-03-31 13:00:02.205167,,,
14060,Minica (3rd generation) (1972),,8308,Minica,,f,2014-03-31 13:00:02.210052,2014-03-31 13:00:02.210052,,,
14061,Minica (2nd generation) (1969),,8308,Minica,,f,2014-03-31 13:00:02.214886,2014-03-31 13:00:02.214886,,,
14062,Minica (1st generation) (1962),,8308,Minica,,f,2014-03-31 13:00:02.219714,2014-03-31 13:00:02.219714,,,
14063,Minicab (1989),,8309,Minicab,,f,2014-03-31 13:00:02.224335,2014-03-31 13:00:02.224335,,,
14064,Mirage IV (1991),,8310,Mirage IV,,f,2014-03-31 13:00:02.22894,2014-03-31 13:00:02.22894,,,
14065,Mirage V (1997),,8311,Mirage V,,f,2014-03-31 13:00:02.233544,2014-03-31 13:00:02.233544,,,
14066,Montero IV (2006),,8312,Montero,,f,2014-03-31 13:00:02.238116,2014-03-31 13:00:02.238116,,,
14067,Montero III (V60) (1999),,8312,Montero,,f,2014-03-31 13:00:02.242768,2014-03-31 13:00:02.242768,,,
14068,Montero II (V20) (1991),,8312,Montero,,f,2014-03-31 13:00:02.247455,2014-03-31 13:00:02.247455,,,
14069,Montero I (1982),,8312,Montero,,f,2014-03-31 13:00:02.252828,2014-03-31 13:00:02.252828,,,
14070,Montero iO (1998),,8313,Montero iO,,f,2014-03-31 13:00:02.257529,2014-03-31 13:00:02.257529,,,
14071,Montero Sport (1997),,8314,Montero Sport,,f,2014-03-31 13:00:02.262146,2014-03-31 13:00:02.262146,,,
14072,Nativa (1997),,8315,Nativa,,f,2014-03-31 13:00:02.269981,2014-03-31 13:00:02.269981,,,
14073,Outlander (3rd generation) (2012),,8316,Outlander,,f,2014-03-31 13:00:02.287436,2014-03-31 13:00:02.287436,,,
14074,Outlander (2001),,8316,Outlander,,f,2014-03-31 13:00:02.292497,2014-03-31 13:00:02.292497,,,
14075,Outlander XL (2005),,8317,Outlander XL,,f,2014-03-31 13:00:02.297112,2014-03-31 13:00:02.297112,,,
14076,Pajero (4th generation) (2006),,8318,Pajero,,f,2014-03-31 13:00:02.30164,2014-03-31 13:00:02.30164,,,
14077,Pajero (3rd generation) (1999),,8318,Pajero,,f,2014-03-31 13:00:02.30606,2014-03-31 13:00:02.30606,,,
14078,Pajero (2nd generation) (1991),,8318,Pajero,,f,2014-03-31 13:00:02.310457,2014-03-31 13:00:02.310457,,,
14079,Pajero (1st generation) (1982),,8318,Pajero,,f,2014-03-31 13:00:02.315176,2014-03-31 13:00:02.315176,,,
14080,Pajero Evolution (1997),,8319,Pajero Evolution,,f,2014-03-31 13:00:02.319831,2014-03-31 13:00:02.319831,,,
14081,Pajero iO (1998),,8320,Pajero iO,,f,2014-03-31 13:00:02.324421,2014-03-31 13:00:02.324421,,,
14082,Pajero Junior (1995),,8321,Pajero Junior,,f,2014-03-31 13:00:02.329147,2014-03-31 13:00:02.329147,,,
14083,Pajero Mini (1994),,8322,Pajero Mini,,f,2014-03-31 13:00:02.333739,2014-03-31 13:00:02.333739,,,
14084,Pajero Pinin (1998),,8323,Pajero Pinin,,f,2014-03-31 13:00:02.338331,2014-03-31 13:00:02.338331,,,
14085,Pajero Sport (2nd generation) (2008),,8324,Pajero Sport,,f,2014-03-31 13:00:02.342957,2014-03-31 13:00:02.342957,,,
14086,Pajero Sport (1st generation) (1997),,8324,Pajero Sport,,f,2014-03-31 13:00:02.347607,2014-03-31 13:00:02.347607,,,
14087,Pajero TR4 (1998),,8325,Pajero TR4,,f,2014-03-31 13:00:02.353002,2014-03-31 13:00:02.353002,,,
14088,Pistachio (1999),,8326,Pistachio,,f,2014-03-31 13:00:02.357636,2014-03-31 13:00:02.357636,,,
14089,Proudia (1999),,8327,Proudia,,f,2014-03-31 13:00:02.362243,2014-03-31 13:00:02.362243,,,
14090,Raider (2006),,8328,Raider,,f,2014-03-31 13:00:02.366867,2014-03-31 13:00:02.366867,,,
14091,RVR (3rd generation) (2010),,8329,RVR,,f,2014-03-31 13:00:02.37147,2014-03-31 13:00:02.37147,,,
14092,RVR (2nd generation) (1997),,8329,RVR,,f,2014-03-31 13:00:02.376053,2014-03-31 13:00:02.376053,,,
14093,RVR (1st generation) (1991),,8329,RVR,,f,2014-03-31 13:00:02.380715,2014-03-31 13:00:02.380715,,,
14094,Sapporo (2nd generation) (1987),,8330,Sapporo,,f,2014-03-31 13:00:02.385353,2014-03-31 13:00:02.385353,,,
14095,Sapporo (1st generation) (1976),,8330,Sapporo,,f,2014-03-31 13:00:02.389944,2014-03-31 13:00:02.389944,,,
14096,Savrin (2001),,8331,Savrin,,f,2014-03-31 13:00:02.39459,2014-03-31 13:00:02.39459,,,
14097,Shogun IV (2006),,8332,Shogun,,f,2014-03-31 13:00:02.399254,2014-03-31 13:00:02.399254,,,
14098,Shogun III (V60) (1999),,8332,Shogun,,f,2014-03-31 13:00:02.403814,2014-03-31 13:00:02.403814,,,
14099,Shogun II (V20) (1991),,8332,Shogun,,f,2014-03-31 13:00:02.408393,2014-03-31 13:00:02.408393,,,
14100,Shogun I (1982),,8332,Shogun,,f,2014-03-31 13:00:02.412973,2014-03-31 13:00:02.412973,,,
14101,Shogun Sport (1997),,8333,Shogun Sport,,f,2014-03-31 13:00:02.417649,2014-03-31 13:00:02.417649,,,
14102,Sigma (1987),,8334,Sigma,,f,2014-03-31 13:00:02.422271,2014-03-31 13:00:02.422271,,,
14103,Space Gear (1994),,8335,Space Gear,,f,2014-03-31 13:00:02.426931,2014-03-31 13:00:02.426931,,,
14104,Space Runner (1991),,8336,Space Runner,,f,2014-03-31 13:00:02.431589,2014-03-31 13:00:02.431589,,,
14105,Space Star (1998),,8337,Space Star,,f,2014-03-31 13:00:02.436132,2014-03-31 13:00:02.436132,,,
14106,Space Wagon (1983),,8338,Space Wagon,,f,2014-03-31 13:00:02.440767,2014-03-31 13:00:02.440767,,,
14107,Starion (1982),,8339,Starion,,f,2014-03-31 13:00:02.445339,2014-03-31 13:00:02.445339,,,
14108,Toppo II (2008),,8340,Toppo,,f,2014-03-31 13:00:02.449977,2014-03-31 13:00:02.449977,,,
14109,Toppo BJ Wide (1999),,8340,Toppo,,f,2014-03-31 13:00:02.455218,2014-03-31 13:00:02.455218,,,
14110,Toppo BJ (1998),,8340,Toppo,,f,2014-03-31 13:00:02.459881,2014-03-31 13:00:02.459881,,,
14111,Toppo (1990),,8340,Toppo,,f,2014-03-31 13:00:02.46452,2014-03-31 13:00:02.46452,,,
14112,Town Box (1999),,8341,Town Box,,f,2014-03-31 13:00:02.469159,2014-03-31 13:00:02.469159,,,
14113,Tredia (1982),,8342,Tredia,,f,2014-03-31 13:00:02.473866,2014-03-31 13:00:02.473866,,,
14114,Triton (2006),,8343,Triton,,f,2014-03-31 13:00:02.478465,2014-03-31 13:00:02.478465,,,
14115,Zinger (2005),,8344,Zinger,,f,2014-03-31 13:00:02.483062,2014-03-31 13:00:02.483062,,,
14116,Arena (2002),,8345,Arena,,f,2014-03-31 20:42:06.130258,2014-03-31 20:42:06.130258,,,
14117,Exora (2009),,8346,Exora,,f,2014-03-31 20:42:06.134957,2014-03-31 20:42:06.134957,,,
14118,Gen-2 (2004),,8347,Gen-2,,f,2014-03-31 20:42:06.139409,2014-03-31 20:42:06.139409,,,
14119,Inspira (2010),,8348,Inspira,,f,2014-03-31 20:42:06.143699,2014-03-31 20:42:06.143699,,,
14120,Juara (2001),,8349,Juara,,f,2014-03-31 20:42:06.148204,2014-03-31 20:42:06.148204,,,
14121,Perdana V6 (1999),,8350,Perdana,,f,2014-03-31 20:42:06.152744,2014-03-31 20:42:06.152744,,,
14122,Perdana SEi (1995),,8350,Perdana,,f,2014-03-31 20:42:06.157335,2014-03-31 20:42:06.157335,,,
14123,Persona (2007),,8351,Persona,,f,2014-03-31 20:42:06.161917,2014-03-31 20:42:06.161917,,,
14124,Putra (1995),,8352,Putra,,f,2014-03-31 20:42:06.166511,2014-03-31 20:42:06.166511,,,
14125,Saga (2nd generation) (2008),,8353,Saga,,f,2014-03-31 20:42:06.17094,2014-03-31 20:42:06.17094,,,
14126,Saga (1st generation) (1985),,8353,Saga,,f,2014-03-31 20:42:06.175498,2014-03-31 20:42:06.175498,,,
14127,Satria (1995),,8354,Satria,,f,2014-03-31 20:42:06.18011,2014-03-31 20:42:06.18011,,,
14128,Satria Neo (2006),,8355,Satria Neo,,f,2014-03-31 20:42:06.184814,2014-03-31 20:42:06.184814,,,
14129,Savvy (2005),,8356,Savvy,,f,2014-03-31 20:42:06.189196,2014-03-31 20:42:06.189196,,,
14130,Tiara (1996),,8357,Tiara,,f,2014-03-31 20:42:06.193762,2014-03-31 20:42:06.193762,,,
14131,Waja (2000),,8358,Waja,,f,2014-03-31 20:42:06.198184,2014-03-31 20:42:06.198184,,,
14132,Wira (1993),,8359,Wira,,f,2014-03-31 20:42:06.202497,2014-03-31 20:42:06.202497,,,
14236,350GT (1964),,8413,350GT,,f,2014-03-31 20:42:06.502048,2014-03-31 20:42:06.502048,,,
14237,350GTS Spyder (1966),,8414,350GTS Spyder,,f,2014-03-31 20:42:06.519003,2014-03-31 20:42:06.519003,,,
14238,400GT (1966),,8415,400GT,,f,2014-03-31 20:42:06.524094,2014-03-31 20:42:06.524094,,,
14239,Countach (1974),,8416,Countach,,f,2014-03-31 20:42:06.529184,2014-03-31 20:42:06.529184,,,
14240,Diablo (1990),,8417,Diablo,,f,2014-03-31 20:42:06.53449,2014-03-31 20:42:06.53449,,,
14241,Espada (1968),,8418,Espada,,f,2014-03-31 20:42:06.539622,2014-03-31 20:42:06.539622,,,
14242,Gallardo (2003),,8419,Gallardo,,f,2014-03-31 20:42:06.544675,2014-03-31 20:42:06.544675,,,
14243,Islero (1968),,8420,Islero,,f,2014-03-31 20:42:06.549612,2014-03-31 20:42:06.549612,,,
14244,Jalpa (1982),,8421,Jalpa,,f,2014-03-31 20:42:06.554406,2014-03-31 20:42:06.554406,,,
14245,Jarama (1970),,8422,Jarama,,f,2014-03-31 20:42:06.559232,2014-03-31 20:42:06.559232,,,
14246,LM-002 (1986),,8423,LM-002,,f,2014-03-31 20:42:06.564155,2014-03-31 20:42:06.564155,,,
14247,Miura (1966),,8424,Miura,,f,2014-03-31 20:42:06.568942,2014-03-31 20:42:06.568942,,,
14248,Murcielago (2001),,8425,Murcielago,,f,2014-03-31 20:42:06.573717,2014-03-31 20:42:06.573717,,,
14249,Reventon (2007),,8426,Reventon,,f,2014-03-31 20:42:06.578649,2014-03-31 20:42:06.578649,,,
14250,Silhouette (1976),,8427,Silhouette,,f,2014-03-31 20:42:06.583799,2014-03-31 20:42:06.583799,,,
14251,Uracco (1970),,8428,Uracco,,f,2014-03-31 20:42:06.58895,2014-03-31 20:42:06.58895,,,
14252,112 Coupe (1999),,8429,112 Coupe,,f,2014-03-31 20:42:06.593959,2014-03-31 20:42:06.593959,,,
14253,21011 (1974),,8430,2101,,f,2014-03-31 20:42:06.599045,2014-03-31 20:42:06.599045,,,
14254,21013 (1974),,8430,2101,,f,2014-03-31 20:42:06.604059,2014-03-31 20:42:06.604059,,,
14255,2101 (1970),,8430,2101,,f,2014-03-31 20:42:06.609091,2014-03-31 20:42:06.609091,,,
14256,21021 (1978),,8431,2102,,f,2014-03-31 20:42:06.614001,2014-03-31 20:42:06.614001,,,
14257,21023 (1978),,8431,2102,,f,2014-03-31 20:42:06.618888,2014-03-31 20:42:06.618888,,,
14258,2102 (1971),,8431,2102,,f,2014-03-31 20:42:06.623484,2014-03-31 20:42:06.623484,,,
14259,21033 (1977),,8432,2103,,f,2014-03-31 20:42:06.628092,2014-03-31 20:42:06.628092,,,
14260,21031 (1975),,8432,2103,,f,2014-03-31 20:42:06.632665,2014-03-31 20:42:06.632665,,,
14261,21032 (1973),,8432,2103,,f,2014-03-31 20:42:06.637294,2014-03-31 20:42:06.637294,,,
14262,21035 (1973),,8432,2103,,f,2014-03-31 20:42:06.641868,2014-03-31 20:42:06.641868,,,
14263,2103 (1972),,8432,2103,,f,2014-03-31 20:42:06.646505,2014-03-31 20:42:06.646505,,,
14264,21047 (1997),,8433,2104,,f,2014-03-31 20:42:06.651072,2014-03-31 20:42:06.651072,,,
14265,2104 (1984),,8433,2104,,f,2014-03-31 20:42:06.655851,2014-03-31 20:42:06.655851,,,
14266,21041 (1984),,8433,2104,,f,2014-03-31 20:42:06.661118,2014-03-31 20:42:06.661118,,,
14267,21042 (1984),,8433,2104,,f,2014-03-31 20:42:06.666047,2014-03-31 20:42:06.666047,,,
14268,21043 (1984),,8433,2104,,f,2014-03-31 20:42:06.670959,2014-03-31 20:42:06.670959,,,
14269,21044 (1984),,8433,2104,,f,2014-03-31 20:42:06.675843,2014-03-31 20:42:06.675843,,,
14270,21045 (1984),,8433,2104,,f,2014-03-31 20:42:06.681097,2014-03-31 20:42:06.681097,,,
14271,21048 (1984),,8433,2104,,f,2014-03-31 20:42:06.686324,2014-03-31 20:42:06.686324,,,
14272,21054 (2005),,8434,2105,,f,2014-03-31 20:42:06.692617,2014-03-31 20:42:06.692617,,,
14273,21057 (1992),,8434,2105,,f,2014-03-31 20:42:06.69932,2014-03-31 20:42:06.69932,,,
14274,21058 (1982),,8434,2105,,f,2014-03-31 20:42:06.706084,2014-03-31 20:42:06.706084,,,
14275,21051 (1981),,8434,2105,,f,2014-03-31 20:42:06.711617,2014-03-31 20:42:06.711617,,,
14276,2105 (1980),,8434,2105,,f,2014-03-31 20:42:06.716334,2014-03-31 20:42:06.716334,,,
14277,21050 (1980),,8434,2105,,f,2014-03-31 20:42:06.721121,2014-03-31 20:42:06.721121,,,
14278,21053 (1980),,8434,2105,,f,2014-03-31 20:42:06.725837,2014-03-31 20:42:06.725837,,,
14279,21055 (1980),,8434,2105,,f,2014-03-31 20:42:06.730428,2014-03-31 20:42:06.730428,,,
14280,21065 (1993),,8435,2106,,f,2014-03-31 20:42:06.73537,2014-03-31 20:42:06.73537,,,
14281,2106 (1976),,8435,2106,,f,2014-03-31 20:42:06.739977,2014-03-31 20:42:06.739977,,,
14282,21061 (1976),,8435,2106,,f,2014-03-31 20:42:06.744527,2014-03-31 20:42:06.744527,,,
14283,21063 (1976),,8435,2106,,f,2014-03-31 20:42:06.749043,2014-03-31 20:42:06.749043,,,
14284,21073 (1996),,8436,2107,,f,2014-03-31 20:42:06.753446,2014-03-31 20:42:06.753446,,,
14285,2107 (1982),,8436,2107,,f,2014-03-31 20:42:06.757943,2014-03-31 20:42:06.757943,,,
14286,21070 (1982),,8436,2107,,f,2014-03-31 20:42:06.762505,2014-03-31 20:42:06.762505,,,
14287,21072 (1982),,8436,2107,,f,2014-03-31 20:42:06.76714,2014-03-31 20:42:06.76714,,,
14288,21074 (1982),,8436,2107,,f,2014-03-31 20:42:06.771774,2014-03-31 20:42:06.771774,,,
14289,21075 (1982),,8436,2107,,f,2014-03-31 20:42:06.776258,2014-03-31 20:42:06.776258,,,
14290,21078 (1982),,8436,2107,,f,2014-03-31 20:42:06.780833,2014-03-31 20:42:06.780833,,,
14291,21079 (1982),,8436,2107,,f,2014-03-31 20:42:06.785334,2014-03-31 20:42:06.785334,,,
14292,21088 (1995),,8437,2108,,f,2014-03-31 20:42:06.789897,2014-03-31 20:42:06.789897,,,
14293,2108 (1984),,8437,2108,,f,2014-03-31 20:42:06.7946,2014-03-31 20:42:06.7946,,,
14294,21080 (1984),,8437,2108,,f,2014-03-31 20:42:06.799106,2014-03-31 20:42:06.799106,,,
14295,21081 (1984),,8437,2108,,f,2014-03-31 20:42:06.804942,2014-03-31 20:42:06.804942,,,
14296,21083 (1984),,8437,2108,,f,2014-03-31 20:42:06.80992,2014-03-31 20:42:06.80992,,,
14297,21085 (1984),,8437,2108,,f,2014-03-31 20:42:06.814461,2014-03-31 20:42:06.814461,,,
14298,21086 (1984),,8437,2108,,f,2014-03-31 20:42:06.818998,2014-03-31 20:42:06.818998,,,
14299,Baltic (1996),,8438,2109,,f,2014-03-31 20:42:06.823768,2014-03-31 20:42:06.823768,,,
14300,21093i (1994),,8438,2109,,f,2014-03-31 20:42:06.828336,2014-03-31 20:42:06.828336,,,
14301,2109 (1987),,8438,2109,,f,2014-03-31 20:42:06.832838,2014-03-31 20:42:06.832838,,,
14302,21091 (1987),,8438,2109,,f,2014-03-31 20:42:06.838076,2014-03-31 20:42:06.838076,,,
14303,21093 (1987),,8438,2109,,f,2014-03-31 20:42:06.843131,2014-03-31 20:42:06.843131,,,
14304,21099 (1990),,8439,21099,,f,2014-03-31 20:42:06.847982,2014-03-31 20:42:06.847982,,,
14305,21104 (2001),,8440,2110,,f,2014-03-31 20:42:06.85267,2014-03-31 20:42:06.85267,,,
14306,21101 (1999),,8440,2110,,f,2014-03-31 20:42:06.85733,2014-03-31 20:42:06.85733,,,
14307,21102 (1999),,8440,2110,,f,2014-03-31 20:42:06.862111,2014-03-31 20:42:06.862111,,,
14308,21106 (1999),,8440,2110,,f,2014-03-31 20:42:06.866762,2014-03-31 20:42:06.866762,,,
14309,21108 (1999),,8440,2110,,f,2014-03-31 20:42:06.871337,2014-03-31 20:42:06.871337,,,
14310,211082 (1999),,8440,2110,,f,2014-03-31 20:42:06.875982,2014-03-31 20:42:06.875982,,,
14311,21103 (1997),,8440,2110,,f,2014-03-31 20:42:06.88058,2014-03-31 20:42:06.88058,,,
14312,21109 (1997),,8440,2110,,f,2014-03-31 20:42:06.885527,2014-03-31 20:42:06.885527,,,
14313,21100 (1996),,8440,2110,,f,2014-03-31 20:42:06.890011,2014-03-31 20:42:06.890011,,,
14314,2110 (1994),,8440,2110,,f,2014-03-31 20:42:06.894592,2014-03-31 20:42:06.894592,,,
14315,21114 (2004),,8441,2111,,f,2014-03-31 20:42:06.899117,2014-03-31 20:42:06.899117,,,
14316,21112 (2002),,8441,2111,,f,2014-03-31 20:42:06.904146,2014-03-31 20:42:06.904146,,,
14317,21113 (2000),,8441,2111,,f,2014-03-31 20:42:06.912661,2014-03-31 20:42:06.912661,,,
14318,21110 (1998),,8441,2111,,f,2014-03-31 20:42:06.924538,2014-03-31 20:42:06.924538,,,
14319,21111 (1998),,8441,2111,,f,2014-03-31 20:42:06.936217,2014-03-31 20:42:06.936217,,,
14320,2111 (1996),,8441,2111,,f,2014-03-31 20:42:06.947202,2014-03-31 20:42:06.947202,,,
14321,21121 (2004),,8442,2112,,f,2014-03-31 20:42:06.958345,2014-03-31 20:42:06.958345,,,
14322,21124 (2004),,8442,2112,,f,2014-03-31 20:42:06.972294,2014-03-31 20:42:06.972294,,,
14323,21120 (2000),,8442,2112,,f,2014-03-31 20:42:06.98594,2014-03-31 20:42:06.98594,,,
14324,21122 (2000),,8442,2112,,f,2014-03-31 20:42:06.997843,2014-03-31 20:42:06.997843,,,
14325,21123 (1999),,8442,2112,,f,2014-03-31 20:42:07.010131,2014-03-31 20:42:07.010131,,,
14326,2112 (1995),,8442,2112,,f,2014-03-31 20:42:07.023754,2014-03-31 20:42:07.023754,,,
14327,2113 (2004),,8443,2113,,f,2014-03-31 20:42:07.035751,2014-03-31 20:42:07.035751,,,
14328,2114 (2001),,8444,2114,,f,2014-03-31 20:42:07.047645,2014-03-31 20:42:07.047645,,,
14329,2115 (1997),,8445,2115,,f,2014-03-31 20:42:07.059102,2014-03-31 20:42:07.059102,,,
14330,2116 (2009),,8446,2116,,f,2014-03-31 20:42:07.070913,2014-03-31 20:42:07.070913,,,
14331,2120 Надежда (1993),,8447,2120 Надежда,,f,2014-03-31 20:42:07.082701,2014-03-31 20:42:07.082701,,,
14332,2123 (1998),,8448,2123,,f,2014-03-31 20:42:07.094615,2014-03-31 20:42:07.094615,,,
14333,2129 (1995),,8449,2129,,f,2014-03-31 20:42:07.107956,2014-03-31 20:42:07.107956,,,
14334,2328 (1995),,8450,2328,,f,2014-03-31 20:42:07.120352,2014-03-31 20:42:07.120352,,,
14335,2329 (1995),,8451,2329,,f,2014-03-31 20:42:07.133776,2014-03-31 20:42:07.133776,,,
14336,4x4 3D (1977),,8452,4x4 3D,,f,2014-03-31 20:42:07.147642,2014-03-31 20:42:07.147642,,,
14337,4x4_5D (1993),,8453,4x4 5D,,f,2014-03-31 20:42:07.1619,2014-03-31 20:42:07.1619,,,
14338,Granta Sport (2013),,8454,Granta Sport,,f,2014-03-31 20:42:07.175207,2014-03-31 20:42:07.175207,,,
14339,Revolution (2004),,8455,Revolution,,f,2014-03-31 20:42:07.189405,2014-03-31 20:42:07.189405,,,
14340,Riva 1500 (1984),,8456,Riva,,f,2014-03-31 20:42:07.20202,2014-03-31 20:42:07.20202,,,
14341,Riva GLS (1982),,8456,Riva,,f,2014-03-31 20:42:07.214196,2014-03-31 20:42:07.214196,,,
14342,Riva 1300 (1980),,8456,Riva,,f,2014-03-31 20:42:07.226343,2014-03-31 20:42:07.226343,,,
14343,Riva 1200 (1974),,8456,Riva,,f,2014-03-31 20:42:07.241372,2014-03-31 20:42:07.241372,,,
14344,Гранта (2011),,8457,Гранта,,f,2014-03-31 20:42:07.25355,2014-03-31 20:42:07.25355,,,
14345,Калина седан (2004),,8458,Калина седан,,f,2014-03-31 20:42:07.266327,2014-03-31 20:42:07.266327,,,
14346,Калина Спорт (2008),,8459,Калина Спорт,,f,2014-03-31 20:42:07.277958,2014-03-31 20:42:07.277958,,,
14347,Kalina 2 wagon (2013),,8460,Калина универсал,,f,2014-03-31 20:42:07.293508,2014-03-31 20:42:07.293508,,,
14348,Калина универсал (2007),,8460,Калина универсал,,f,2014-03-31 20:42:07.306954,2014-03-31 20:42:07.306954,,,
14349,Kalina 2 hatchback (2013),,8461,Калина хэтчбек,,f,2014-03-31 20:42:07.320779,2014-03-31 20:42:07.320779,,,
14350,Калина хэтчбек (2006),,8461,Калина хэтчбек,,f,2014-03-31 20:42:07.333003,2014-03-31 20:42:07.333003,,,
14351,Ларгус (2012),,8462,Ларгус,,f,2014-03-31 20:42:07.347411,2014-03-31 20:42:07.347411,,,
14352,11113 Ока (1996),,8463,Ока,,f,2014-03-31 20:42:07.358874,2014-03-31 20:42:07.358874,,,
14353,1111 Ока (1988),,8463,Ока,,f,2014-03-31 20:42:07.37006,2014-03-31 20:42:07.37006,,,
14354,Приора Купе (2010),,8464,Приора Купе,,f,2014-03-31 20:42:07.381544,2014-03-31 20:42:07.381544,,,
14355,Приора седан (2007),,8465,Приора седан,,f,2014-03-31 20:42:07.392804,2014-03-31 20:42:07.392804,,,
14356,Приора универсал (2009),,8466,Приора универсал,,f,2014-03-31 20:42:07.404495,2014-03-31 20:42:07.404495,,,
14357,Приора хэтчбек (2008),,8467,Приора хэтчбек,,f,2014-03-31 20:42:07.411266,2014-03-31 20:42:07.411266,,,
14358,Тарзан-2 (2111-90) (1999),,8468,Тарзан,,f,2014-03-31 20:42:07.416048,2014-03-31 20:42:07.416048,,,
14359,Тарзан (210934) (1997),,8468,Тарзан,,f,2014-03-31 20:42:07.420834,2014-03-31 20:42:07.420834,,,
14360,Челнок (2000),,8469,Челнок,,f,2014-03-31 20:42:07.42533,2014-03-31 20:42:07.42533,,,
14361,EB110 (1991),,8470,EB110,,f,2014-03-31 20:42:07.429893,2014-03-31 20:42:07.429893,,,
14362,Type 46 (1929),,8471,Type 46,,f,2014-03-31 20:42:07.434515,2014-03-31 20:42:07.434515,,,
14363,Type 50 (1932),,8472,Type 50,,f,2014-03-31 20:42:07.439183,2014-03-31 20:42:07.439183,,,
14364,Veyron (2005),,8473,Veyron,,f,2014-03-31 20:42:07.443729,2014-03-31 20:42:07.443729,,,
14365,Avella (1994),,8474,Avella,,f,2014-03-31 13:00:03.251288,2014-03-31 13:00:03.251288,,,
14366,Besta (1985),,8475,Besta,,f,2014-03-31 13:00:03.256918,2014-03-31 13:00:03.256918,,,
14367,Bongo (4th generation) (2004),,8476,Bongo,,f,2014-03-31 13:00:03.261907,2014-03-31 13:00:03.261907,,,
14368,Bongo (3rd generation) (2000),,8476,Bongo,,f,2014-03-31 13:00:03.266975,2014-03-31 13:00:03.266975,,,
14369,Bongo (2nd generation) (1997),,8476,Bongo,,f,2014-03-31 13:00:03.272042,2014-03-31 13:00:03.272042,,,
14370,Bongo (1st generation) (1980),,8476,Bongo,,f,2014-03-31 13:00:03.277125,2014-03-31 13:00:03.277125,,,
14371,Cadenza (2009),,8477,Cadenza,,f,2014-03-31 13:00:03.282222,2014-03-31 13:00:03.282222,,,
14372,Carens III (2006),,8478,Carens,,f,2014-03-31 13:00:03.287302,2014-03-31 13:00:03.287302,,,
