id,from_spare_info_id,to_spare_info_id,from_cached_spare_info,to_cached_spare_info,wrong,created_at,updated_at,notes,notes_invisible
7692,1022954,1022955,TABKR52DM (FEBEST),4165128050 (TOYOTA),,2014-10-12 05:45:13.564818,2014-10-12 05:45:13.564818,,
7693,1022956,1022957,TABRZH (FEBEST),4872526030 (TOYOTA),,2014-10-12 05:45:13.614867,2014-10-12 05:45:13.614867,,
7695,1022960,1022961,TMBKLH12 (FEBEST),5238026082 (TOYOTA),,2014-10-12 05:45:13.757601,2014-10-12 05:45:13.757601,,
7699,1022968,1022969,TSB819 (FEBEST),4881526310 (TOYOTA),,2014-10-12 05:45:14.0151,2014-10-12 05:45:14.0151,,
7700,1022970,1022971,0101ACU35F (FEBEST),0446548080 (TOYOTA),,2014-10-12 05:45:14.089492,2014-10-12 05:45:14.089492,,
7701,1022972,1022973,0110065A48 (FEBEST),4347049105 (TOYOTA),,2014-10-12 05:45:14.172078,2014-10-12 05:45:14.172078,,
7702,1022974,1022975,0115GSU35LHT (FEBEST),434200E011 (TOYOTA),,2014-10-12 05:45:14.249441,2014-10-12 05:45:14.249441,,
7712,1022994,1022995,BT999 (FEBEST),0437312010 (TOYOTA),,2014-10-12 05:45:16.015769,2014-10-12 05:45:16.015769,,
7714,1022997,1022998,TAB262 (FEBEST),4230420250 (TOYOTA),,2014-10-12 05:45:16.126473,2014-10-12 05:45:16.126473,,
7716,1023001,1023002,TAB526 (FEBEST),4424048010 (TOYOTA),,2014-10-12 05:45:16.283373,2014-10-12 05:45:16.283373,,
7717,1023003,1023004,TAB527 (FEBEST),5221133050 (TOYOTA),,2014-10-12 05:45:16.360944,2014-10-12 05:45:16.360944,,
7718,1023005,1023006,TDMCU15F (FEBEST),4833148010 (TOYOTA),,2014-10-12 05:45:16.475502,2014-10-12 05:45:16.475502,,
7719,1023007,1023008,TMBGSU45RR (FEBEST),1237131131 (TOYOTA),,2014-10-12 05:45:16.539187,2014-10-12 05:45:16.539187,,
7721,1023011,1023012,TSB734 (FEBEST),4881832080 (TOYOTA),,2014-10-12 05:45:16.655888,2014-10-12 05:45:16.655888,,
7724,1023017,1023018,TSHBMCV20F (FEBEST),4815706010 (TOYOTA),,2014-10-12 05:45:16.860055,2014-10-12 05:45:16.860055,,
7727,1023023,1023024,TBJBLH85UP (FEBEST),4332426020 (TOYOTA),,2014-10-12 05:45:17.115184,2014-10-12 05:45:17.115184,,
7730,1023029,1023030,0120LH154LF (FEBEST),4333029295 (TOYOTA),,2014-10-12 05:45:18.382382,2014-10-12 05:45:18.382382,,
7731,1023031,1023032,0122KZH106 (FEBEST),4550329545 (TOYOTA),,2014-10-12 05:45:18.507113,2014-10-12 05:45:18.507113,,
7732,1023033,1023034,0124KCH10LH (FEBEST),4806729105 (TOYOTA),,2014-10-12 05:45:18.667921,2014-10-12 05:45:18.667921,,
7733,1023035,1023036,0124KCH10RH (FEBEST),4806629105 (TOYOTA),,2014-10-12 05:45:18.73506,2014-10-12 05:45:18.73506,,
7734,1023037,1023038,0124KLH28LH (FEBEST),4806726050 (TOYOTA),,2014-10-12 05:45:18.810457,2014-10-12 05:45:18.810457,,
7736,1023041,1023042,0124LH154LH (FEBEST),4806729075 (TOYOTA),,2014-10-12 05:45:18.976495,2014-10-12 05:45:18.976495,,
7737,1023043,1023044,0124LH154RH (FEBEST),4806629075 (TOYOTA),,2014-10-12 05:45:19.05912,2014-10-12 05:45:19.05912,,
7738,1023045,1023046,0129003 (FEBEST),4819026020 (TOYOTA),,2014-10-12 05:45:19.123124,2014-10-12 05:45:19.123124,,
7741,1023051,1023052,0176KDY220F (FEBEST),4773125010 (TOYOTA),,2014-10-12 05:45:19.366251,2014-10-12 05:45:19.366251,,
7744,1023057,1023058,TAB061 (FEBEST),4879026020 (TOYOTA),,2014-10-12 05:45:19.565076,2014-10-12 05:45:19.565076,,
7746,1023061,1023062,TAB109 (FEBEST),4863526010 (TOYOTA),,2014-10-12 05:45:19.70922,2014-10-12 05:45:19.70922,,
7747,1023063,1023064,TAB115 (FEBEST),4863226090 (TOYOTA),,2014-10-12 05:45:19.784887,2014-10-12 05:45:19.784887,,
7749,1023067,1023068,TAB219 (FEBEST),5238026060 (TOYOTA),,2014-10-12 05:45:19.931487,2014-10-12 05:45:19.931487,,
7751,1023071,1023072,TAB307 (FEBEST),4870226051 (TOYOTA),,2014-10-12 05:45:20.767679,2014-10-12 05:45:20.767679,,
7752,1023073,1023074,TAB308 (FEBEST),4870226041 (TOYOTA),,2014-10-12 05:45:20.912415,2014-10-12 05:45:20.912415,,
7756,1023080,1023081,TABKCH10FR (FEBEST),4863526040 (TOYOTA),,2014-10-12 05:45:21.198409,2014-10-12 05:45:21.198409,,
7757,1023082,1023083,TABKCH10X (FEBEST),4806126010 (TOYOTA),,2014-10-12 05:45:21.26516,2014-10-12 05:45:21.26516,,
7758,1023084,1023085,TABLH154FF (FEBEST),4863226050 (TOYOTA),,2014-10-12 05:45:21.335001,2014-10-12 05:45:21.335001,,
7759,1023086,1023087,TAH5L (FEBEST),1788154700 (TOYOTA),,2014-10-12 05:45:21.411081,2014-10-12 05:45:21.411081,,
7760,1023088,1023089,TBCRZH (FEBEST),4720126490 (TOYOTA),,2014-10-12 05:45:21.49375,2014-10-12 05:45:21.49375,,
7762,1023092,1023093,TCCRZH (FEBEST),3142036130 (TOYOTA),,2014-10-12 05:45:21.650492,2014-10-12 05:45:21.650492,,
7764,1023096,1023097,TM23 (FEBEST),1236138130 (TOYOTA),,2014-10-12 05:45:21.815448,2014-10-12 05:45:21.815448,,
7765,1023098,1023099,TMKDY (FEBEST),5238026070 (TOYOTA),,2014-10-12 05:45:21.894315,2014-10-12 05:45:21.894315,,
7766,1023100,1023101,TRKBLH85 (FEBEST),4553526020 (TOYOTA),,2014-10-12 05:45:21.965694,2014-10-12 05:45:21.965694,,
7767,1023102,1023103,TSB704 (FEBEST),4881526150 (TOYOTA),,2014-10-12 05:45:22.031964,2014-10-12 05:45:22.031964,,
7768,1023104,1023105,TSB705 (FEBEST),4881526160 (TOYOTA),,2014-10-12 05:45:22.101826,2014-10-12 05:45:22.101826,,
7769,1023106,1023107,TSB722 (FEBEST),4881526120 (TOYOTA),,2014-10-12 05:45:22.219264,2014-10-12 05:45:22.219264,,
7773,1023114,1023115,TSB778 (FEBEST),4867426010 (TOYOTA),,2014-10-12 05:45:23.53294,2014-10-12 05:45:23.53294,,
7775,1023118,1023119,TSB802 (FEBEST),9038520005 (TOYOTA),,2014-10-12 05:45:23.715585,2014-10-12 05:45:23.715585,,
7779,1023126,1023127,0115GSU45T (FEBEST),434200W240 (TOYOTA),,2014-10-12 05:45:24.094608,2014-10-12 05:45:24.094608,,
7780,1023128,1023129,0117KDN165 (FEBEST),4346039275 (TOYOTA),,2014-10-12 05:45:24.16586,2014-10-12 05:45:24.16586,,
7781,1023130,1023131,0120GSU40LH (FEBEST),4334049035 (TOYOTA),,2014-10-12 05:45:24.236171,2014-10-12 05:45:24.236171,,
7784,1023136,1023137,0121GSU40RH (FEBEST),4546049055 (TOYOTA),,2014-10-12 05:45:24.483239,2014-10-12 05:45:24.483239,,
7785,1023138,1023139,0122AGL10 (FEBEST),455100E030 (TOYOTA),,2014-10-12 05:45:24.554277,2014-10-12 05:45:24.554277,,
7787,1023142,1023143,0124GSU40RH (FEBEST),4806848040 (TOYOTA),,2014-10-12 05:45:24.699811,2014-10-12 05:45:24.699811,,
7789,1023146,1023147,01252GSU45 (FEBEST),4871048070 (TOYOTA),,2014-10-12 05:45:24.853285,2014-10-12 05:45:24.853285,,
7790,1023148,1023149,01253GSU45 (FEBEST),4878048080 (TOYOTA),,2014-10-12 05:45:24.932903,2014-10-12 05:45:24.932903,,
7791,1023150,1023151,0176ASU40F (FEBEST),4773148150 (TOYOTA),,2014-10-12 05:45:25.003742,2014-10-12 05:45:25.003742,,
7792,1023152,1023153,0187GWS191 (FEBEST),1662031060 (TOYOTA),,2014-10-12 05:45:25.074323,2014-10-12 05:45:25.074323,,
7796,1023160,1023161,0101GGN15F (FEBEST),044650K290 (TOYOTA),,2014-10-12 05:45:25.864034,2014-10-12 05:45:25.864034,,
7797,1023162,1023163,0101GGN25F (FEBEST),0446504050 (TOYOTA),,2014-10-12 05:45:25.937638,2014-10-12 05:45:25.937638,,
7798,1023164,1023165,0101KUN40F (FEBEST),044650K160 (TOYOTA),,2014-10-12 05:45:26.008369,2014-10-12 05:45:26.008369,,
7799,1023166,1023167,0110080 (FEBEST),4346080033 (TOYOTA),,2014-10-12 05:45:26.087701,2014-10-12 05:45:26.087701,,
7800,1023168,1023169,0111KUN26 (FEBEST),434300K022 (TOYOTA),,2014-10-12 05:45:26.15815,2014-10-12 05:45:26.15815,,
7801,1023170,1023171,0115KUN26T (FEBEST),0443804050 (TOYOTA),,2014-10-12 05:45:26.229352,2014-10-12 05:45:26.229352,,
7805,1023178,1023179,0123GGN15F (FEBEST),488200K010 (TOYOTA),,2014-10-12 05:45:26.533075,2014-10-12 05:45:26.533075,,
7808,1023184,1023185,0130005 (FEBEST),4819835010 (TOYOTA),,2014-10-12 05:45:26.779237,2014-10-12 05:45:26.779237,,
7809,1023186,1023187,0176GGN15F (FEBEST),4773104050 (TOYOTA),,2014-10-12 05:45:26.854213,2014-10-12 05:45:26.854213,,
7811,1023190,1023191,DAC42820040 (FEBEST),90366T0044 (TOYOTA),,2014-10-12 05:45:27.000128,2014-10-12 05:45:27.000128,,
7812,1023192,1023193,DAC43774145KIT (FEBEST),90366T0007 (TOYOTA),,2014-10-12 05:45:27.067176,2014-10-12 05:45:27.067176,,
7813,1023194,1023195,KITGGN15 (FEBEST),90363T0009 (TOYOTA),,2014-10-12 05:45:27.146458,2014-10-12 05:45:27.146458,,
7815,1023198,1023199,TAB118 (FEBEST),9038914048 (TOYOTA),,2014-10-12 05:45:27.800034,2014-10-12 05:45:27.800034,,
7817,1023202,1023203,TAB147 (FEBEST),4873035020 (TOYOTA),,2014-10-12 05:45:28.512769,2014-10-12 05:45:28.512769,,
7818,1023204,1023205,TAB149 (FEBEST),4871035010 (TOYOTA),,2014-10-12 05:45:28.601356,2014-10-12 05:45:28.601356,,
7819,1023206,1023207,TAB151 (FEBEST),4874035010 (TOYOTA),,2014-10-12 05:45:28.67573,2014-10-12 05:45:28.67573,,
7820,1023208,1023209,TAB160 (FEBEST),4863535010 (TOYOTA),,2014-10-12 05:45:28.834392,2014-10-12 05:45:28.834392,,
7822,1023212,1023213,TAB344 (FEBEST),486320K010 (TOYOTA),,2014-10-12 05:45:28.97142,2014-10-12 05:45:28.97142,,
7823,1023214,1023215,TAB345 (FEBEST),486540K010 (TOYOTA),,2014-10-12 05:45:29.041916,2014-10-12 05:45:29.041916,,
7824,1023216,1023217,TAB346 (FEBEST),486550K010 (TOYOTA),,2014-10-12 05:45:29.113532,2014-10-12 05:45:29.113532,,
7825,1023218,1023219,TAB351 (FEBEST),90389T0009 (TOYOTA),,2014-10-12 05:45:29.191492,2014-10-12 05:45:29.191492,,
7826,1023220,1023221,TAB367 (FEBEST),486540K040 (TOYOTA),,2014-10-12 05:45:29.266535,2014-10-12 05:45:29.266535,,
7827,1023222,1023223,TAB485 (FEBEST),4863234010 (TOYOTA),,2014-10-12 05:45:29.341709,2014-10-12 05:45:29.341709,,
7828,1023224,1023225,TDS3VZE (FEBEST),1340865010 (TOYOTA),,2014-10-12 05:45:29.416549,2014-10-12 05:45:29.416549,,
7829,1023226,1023227,TMTGN15 (FEBEST),123050C011 (TOYOTA),,2014-10-12 05:45:29.496579,2014-10-12 05:45:29.496579,,
7830,1023228,1023229,TMTGN15RR (FEBEST),123710C070 (TOYOTA),,2014-10-12 05:45:29.563028,2014-10-12 05:45:29.563028,,
7832,1023232,1023233,TSB822 (FEBEST),90385T0008 (TOYOTA),,2014-10-12 05:45:29.708304,2014-10-12 05:45:29.708304,,
7835,1023238,1023239,TSBGGN50F (FEBEST),488150K010 (TOYOTA),,2014-10-12 05:45:29.942251,2014-10-12 05:45:29.942251,,
7836,1023240,1023241,TSHBGGN15 (FEBEST),481570K010 (TOYOTA),,2014-10-12 05:45:31.506218,2014-10-12 05:45:31.506218,,
7837,1023242,1023243,TSSGGN25F (FEBEST),486090K040 (TOYOTA),,2014-10-12 05:45:31.580811,2014-10-12 05:45:31.580811,,
7838,1023244,1023245,95AAY35400511X (FEBEST),90312T0002 (TOYOTA),,2014-10-12 05:45:31.771374,2014-10-12 05:45:31.771374,,
7839,1023246,1023247,0122ACM26 (FEBEST),4550349115 (TOYOTA),,2014-10-12 05:45:31.874213,2014-10-12 05:45:31.874213,,
7840,1023248,1023249,TAB089 (FEBEST),4865544020 (TOYOTA),,2014-10-12 05:45:31.957134,2014-10-12 05:45:31.957134,,
7842,1023252,1023253,TSBIPS (FEBEST),4881544040 (TOYOTA),,2014-10-12 05:45:32.123971,2014-10-12 05:45:32.123971,,
7845,1023258,1023259,0122KGJ10 (FEBEST),4550374010 (TOYOTA),,2014-10-12 05:45:32.35912,2014-10-12 05:45:32.35912,,
7846,1023260,1023261,0123KGJ10F (FEBEST),4882074010 (TOYOTA),,2014-10-12 05:45:32.439505,2014-10-12 05:45:32.439505,,
7847,1023262,1023263,0124KGJ10LH (FEBEST),4806979015 (TOYOTA),,2014-10-12 05:45:32.514558,2014-10-12 05:45:32.514558,,
7848,1023264,1023265,0124KGJ10RH (FEBEST),4806879015 (TOYOTA),,2014-10-12 05:45:32.581282,2014-10-12 05:45:32.581282,,
7849,1023266,1023267,0182KGJ10R (FEBEST),4245074010 (TOYOTA),,2014-10-12 05:45:32.64822,2014-10-12 05:45:32.64822,,
7850,1023268,1023269,TABKGJ10B (FEBEST),4806979016 (TOYOTA),,2014-10-12 05:45:32.714683,2014-10-12 05:45:32.714683,,
7852,1023272,1023273,TSBKGJ10F (FEBEST),4881574030 (TOYOTA),,2014-10-12 05:45:32.85112,2014-10-12 05:45:32.85112,,
7855,1023278,1023279,0120N60 (FEBEST),4806949065 (TOYOTA),,2014-10-12 05:45:33.092797,2014-10-12 05:45:33.092797,,
7858,1023284,1023285,0122NZT260 (FEBEST),4550302060 (TOYOTA),,2014-10-12 05:45:33.701604,2014-10-12 05:45:33.701604,,
7859,1023286,1023287,0123FN6 (FEBEST),4882044020 (TOYOTA),,2014-10-12 05:45:33.764956,2014-10-12 05:45:33.764956,,
7861,1023290,1023291,TAB489 (FEBEST),4551068020 (TOYOTA),,2014-10-12 05:45:33.898344,2014-10-12 05:45:33.898344,,
7862,1023292,1023293,TABZRR70R (FEBEST),4872528090 (TOYOTA),,2014-10-12 05:45:33.95669,2014-10-12 05:45:33.95669,,
7863,1023294,1023295,TBJBN60 (FEBEST),4806929235 (TOYOTA),,2014-10-12 05:45:34.026443,2014-10-12 05:45:34.026443,,
7864,1023296,1023297,TMBANE10RR (FEBEST),1237128080 (TOYOTA),,2014-10-12 05:45:34.101398,2014-10-12 05:45:34.101398,,
7865,1023298,1023299,TSBZZT240F (FEBEST),488150F010 (TOYOTA),,2014-10-12 05:45:34.167601,2014-10-12 05:45:34.167601,,
7867,1023302,1023303,0110060A48 (FEBEST),4347039385 (TOYOTA),,2014-10-12 05:45:34.379996,2014-10-12 05:45:34.379996,,
7868,1023304,1023305,0110061A48 (FEBEST),4347080178 (TOYOTA),,2014-10-12 05:45:34.448637,2014-10-12 05:45:34.448637,,
7870,1023308,1023309,0110MCU10A48R (FEBEST),4237049035 (TOYOTA),,2014-10-12 05:45:34.582165,2014-10-12 05:45:34.582165,,
7871,1023310,1023311,0111ACA20LH (FEBEST),4304042020 (TOYOTA),,2014-10-12 05:45:34.640375,2014-10-12 05:45:34.640375,,
7872,1023312,1023313,0111ACA20RH (FEBEST),4303042020 (TOYOTA),,2014-10-12 05:45:34.699297,2014-10-12 05:45:34.699297,,
7874,1023316,1023317,0111GX115R (FEBEST),4234048020 (TOYOTA),,2014-10-12 05:45:34.857741,2014-10-12 05:45:34.857741,,
7875,1023318,1023319,0115ACA20RT (FEBEST),0443842010 (TOYOTA),,2014-10-12 05:45:34.985466,2014-10-12 05:45:34.985466,,
7876,1023320,1023321,0115ACU35RT (FEBEST),0443948030 (TOYOTA),,2014-10-12 05:45:35.0606,2014-10-12 05:45:35.0606,,
7878,1023324,1023325,0117MCU10R (FEBEST),0443748031 (TOYOTA),,2014-10-12 05:45:35.949524,2014-10-12 05:45:35.949524,,
7879,1023326,1023327,0117PACU35R (FEBEST),0443721040 (TOYOTA),,2014-10-12 05:45:36.016857,2014-10-12 05:45:36.016857,,
7881,1023330,1023331,0122ACR40 (FEBEST),4550329775 (TOYOTA),,2014-10-12 05:45:36.14107,2014-10-12 05:45:36.14107,,
7882,1023332,1023333,0122ACU25 (FEBEST),4550309270 (TOYOTA),,2014-10-12 05:45:36.199357,2014-10-12 05:45:36.199357,,
7888,1023344,1023345,0125ACU15LR (FEBEST),4873048020 (TOYOTA),,2014-10-12 05:45:36.634931,2014-10-12 05:45:36.634931,,
7897,1023362,1023363,0182ACU25R (FEBEST),424100E021 (TOYOTA),,2014-10-12 05:45:37.361392,2014-10-12 05:45:37.361392,,
7906,1023379,1021172,95HDY56750711X (FEBEST),9031156007 (TOYOTA),,2014-10-12 05:45:39.134213,2014-10-12 05:45:39.134213,,
7908,1023382,1023383,AST24 (FEBEST),3714028060 (TOYOTA),,2014-10-12 05:45:39.251779,2014-10-12 05:45:39.251779,,
7910,1023386,1023387,TAB069 (FEBEST),4873048060 (TOYOTA),,2014-10-12 05:45:39.368487,2014-10-12 05:45:39.368487,,
7914,1023394,1023395,TAB313 (FEBEST),5238048040 (TOYOTA),,2014-10-12 05:45:39.627664,2014-10-12 05:45:39.627664,,
7915,1023396,1023397,TAB314 (FEBEST),4165148030 (TOYOTA),,2014-10-12 05:45:39.687045,2014-10-12 05:45:39.687045,,
7916,1023398,1023399,TAB315 (FEBEST),4165148020 (TOYOTA),,2014-10-12 05:45:39.753948,2014-10-12 05:45:39.753948,,
7919,1023404,1023405,TAB509 (FEBEST),522110E010 (TOYOTA),,2014-10-12 05:45:39.919137,2014-10-12 05:45:39.919137,,
7920,1023406,1023407,TAB510 (FEBEST),5221333050 (TOYOTA),,2014-10-12 05:45:39.969124,2014-10-12 05:45:39.969124,,
7926,1023418,1023419,TDACU20F (FEBEST),4833132100 (TOYOTA),,2014-10-12 05:45:41.192649,2014-10-12 05:45:41.192649,,
7931,1023428,1023429,TMACU25RH (FEBEST),1236328010 (TOYOTA),,2014-10-12 05:45:41.521081,2014-10-12 05:45:41.521081,,
7932,1023430,1023431,TMMCU35RH (FEBEST),1236320110 (TOYOTA),,2014-10-12 05:45:41.594664,2014-10-12 05:45:41.594664,,
7935,1023436,1023437,TSB769 (FEBEST),4881548010 (TOYOTA),,2014-10-12 05:45:41.919918,2014-10-12 05:45:41.919918,,
7939,1023444,1023445,TSHBACU30F (FEBEST),481570E010 (TOYOTA),,2014-10-12 05:45:42.170739,2014-10-12 05:45:42.170739,,
7940,1023446,1023447,TSIMCU10F (FEBEST),4815848010 (TOYOTA),,2014-10-12 05:45:42.228449,2014-10-12 05:45:42.228449,,
7951,1023468,1023469,0101LC90F (FEBEST),0446535031 (TOYOTA),,2014-10-12 05:45:44.169229,2014-10-12 05:45:44.169229,,
7952,1023470,1023471,0101UZJ100F (FEBEST),0446560150 (TOYOTA),,2014-10-12 05:45:44.244181,2014-10-12 05:45:44.244181,,
7953,1023472,1023473,0101UZJ100R (FEBEST),0446660030 (TOYOTA),,2014-10-12 05:45:44.304556,2014-10-12 05:45:44.304556,,
7954,1023474,1023475,0110015 (FEBEST),4340560050 (TOYOTA),,2014-10-12 05:45:44.427802,2014-10-12 05:45:44.427802,,
7955,1023476,1023475,0110015A48 (FEBEST),4340560050 (TOYOTA),,2014-10-12 05:45:44.485985,2014-10-12 05:45:44.485985,,
7956,1023477,1023478,0110030 (FEBEST),4340560070 (TOYOTA),,2014-10-12 05:45:44.54722,2014-10-12 05:45:44.54722,,
7957,1023479,1023480,0110038 (FEBEST),4346039065 (TOYOTA),,2014-10-12 05:45:44.654265,2014-10-12 05:45:44.654265,,
7958,1023481,1023482,0110058 (FEBEST),4340560110 (TOYOTA),,2014-10-12 05:45:44.713047,2014-10-12 05:45:44.713047,,
7959,1023483,1023484,0110067 (FEBEST),4343060060 (TOYOTA),,2014-10-12 05:45:44.779743,2014-10-12 05:45:44.779743,,
7960,1023485,1023486,0110074 (FEBEST),4346069036 (TOYOTA),,2014-10-12 05:45:44.855473,2014-10-12 05:45:44.855473,,
7965,1023495,1023496,0111GRJ150 (FEBEST),4343060081 (TOYOTA),,2014-10-12 05:45:45.653797,2014-10-12 05:45:45.653797,,
7966,1023497,1023498,0111KDJ95 (FEBEST),4340335030 (TOYOTA),,2014-10-12 05:45:45.928615,2014-10-12 05:45:45.928615,,
7967,1023499,1023500,0112LC80LH (FEBEST),4341260070 (TOYOTA),,2014-10-12 05:45:45.987759,2014-10-12 05:45:45.987759,,
7968,1023501,1023502,0112LC80RH (FEBEST),4341160040 (TOYOTA),,2014-10-12 05:45:46.04638,2014-10-12 05:45:46.04638,,
7970,1023505,1023506,0115GRJ120T (FEBEST),0442760080 (TOYOTA),,2014-10-12 05:45:46.196654,2014-10-12 05:45:46.196654,,
7971,1023507,1023508,0115GRJ150T (FEBEST),0443760090 (TOYOTA),,2014-10-12 05:45:46.296977,2014-10-12 05:45:46.296977,,
7972,1023509,1023510,0115P200 (FEBEST),0443760050 (TOYOTA),,2014-10-12 05:45:46.388768,2014-10-12 05:45:46.388768,,
7975,1023515,1023516,0117P067 (FEBEST),4346069106 (TOYOTA),,2014-10-12 05:45:46.554687,2014-10-12 05:45:46.554687,,
7977,1023519,1023520,0117P200 (FEBEST),0442760090 (TOYOTA),,2014-10-12 05:45:46.696343,2014-10-12 05:45:46.696343,,
7984,1023533,1023534,012090UP (FEBEST),4331039065 (TOYOTA),,2014-10-12 05:45:47.171966,2014-10-12 05:45:47.171966,,
7989,1023543,1023544,0122LC120 (FEBEST),4550339235 (TOYOTA),,2014-10-12 05:45:48.613048,2014-10-12 05:45:48.613048,,
8000,1023564,1023565,0123HZJ78R (FEBEST),4880260070 (TOYOTA),,2014-10-12 05:45:49.69781,2014-10-12 05:45:49.69781,,
8003,1023570,1023571,0123UZJ200FL (FEBEST),4881060050 (TOYOTA),,2014-10-12 05:45:49.921073,2014-10-12 05:45:49.921073,,
8004,1023572,1023573,0123UZJ200FR (FEBEST),4882060070 (TOYOTA),,2014-10-12 05:45:49.990016,2014-10-12 05:45:49.990016,,
8015,1023594,1023595,0124LC120RH (FEBEST),4861060050 (TOYOTA),,2014-10-12 05:45:51.874032,2014-10-12 05:45:51.874032,,
8017,1023598,1023599,0125KZN185L (FEBEST),4872035030 (TOYOTA),,2014-10-12 05:45:52.042063,2014-10-12 05:45:52.042063,,
8019,1023602,1023603,0125LC120L (FEBEST),4872035060 (TOYOTA),,2014-10-12 05:45:52.207932,2014-10-12 05:45:52.207932,,
8025,1023614,1023615,0131004 (FEBEST),4819860010 (TOYOTA),,2014-10-12 05:45:52.682476,2014-10-12 05:45:52.682476,,
8032,1023628,1023629,0175GRJ120F (FEBEST),0447960080 (TOYOTA),,2014-10-12 05:45:54.205425,2014-10-12 05:45:54.205425,,
8043,1023650,1023651,0176HZJ75F (FEBEST),4773135010 (TOYOTA),,2014-10-12 05:45:55.123292,2014-10-12 05:45:55.123292,,
8047,1023658,1023659,0176UZJ200F (FEBEST),477310C030 (TOYOTA),,2014-10-12 05:45:55.480648,2014-10-12 05:45:55.480648,,
8049,1023662,1023663,0177GRJ120FLH (FEBEST),4775060300 (TOYOTA),,2014-10-12 05:45:55.657304,2014-10-12 05:45:55.657304,,
8050,1023664,1023665,0177GRJ120FRH (FEBEST),4773060300 (TOYOTA),,2014-10-12 05:45:55.732295,2014-10-12 05:45:55.732295,,
8054,1023672,1023673,0177HZJ70FRH (FEBEST),4773060120 (TOYOTA),,2014-10-12 05:45:57.077266,2014-10-12 05:45:57.077266,,
8055,1023674,1023675,0182GRJ120F (FEBEST),4350260180 (TOYOTA),,2014-10-12 05:45:57.151685,2014-10-12 05:45:57.151685,,
8069,1023702,1023703,0187GRJ200 (FEBEST),1662031010 (TOYOTA),,2014-10-12 05:45:58.417616,2014-10-12 05:45:58.417616,,
8075,1023714,1023715,0187UZJ100 (FEBEST),135050F010 (TOYOTA),,2014-10-12 05:45:59.391182,2014-10-12 05:45:59.391182,,
8076,1023716,1023717,01881GRFE (FEBEST),166030C013 (TOYOTA),,2014-10-12 05:46:00.235589,2014-10-12 05:46:00.235589,,
8079,1023722,1023723,0188GRJ120 (FEBEST),1660331020 (TOYOTA),,2014-10-12 05:46:00.53584,2014-10-12 05:46:00.53584,,
8082,1023728,1023729,0188UZJ100 (FEBEST),135030F010 (TOYOTA),,2014-10-12 05:46:00.748613,2014-10-12 05:46:00.748613,,
8091,1023746,1023747,95GAY30450808X (FEBEST),9031130014 (TOYOTA),,2014-10-12 05:46:01.465147,2014-10-12 05:46:01.465147,,
8099,1023762,1023763,95HAY41741118C (FEBEST),9031141009 (TOYOTA),,2014-10-12 05:46:03.047221,2014-10-12 05:46:03.047221,,
8101,1023766,1023767,95HBS40591119R (FEBEST),9031141011 (TOYOTA),,2014-10-12 05:46:03.189973,2014-10-12 05:46:03.189973,,
8106,1023776,1023777,AST3260 (FEBEST),0437136050 (TOYOTA),,2014-10-12 05:46:03.547103,2014-10-12 05:46:03.547103,,
8109,1023782,1023783,ASTLC90 (FEBEST),4529060030 (TOYOTA),,2014-10-12 05:46:03.821925,2014-10-12 05:46:03.821925,,
8110,1023784,1023785,DAC40804445KIT (FEBEST),4242360020 (TOYOTA),,2014-10-12 05:46:03.899605,2014-10-12 05:46:03.899605,,
8113,1023790,1023791,DAC54960051KIT (FEBEST),9008036071 (TOYOTA),,2014-10-12 05:46:04.123801,2014-10-12 05:46:04.123801,,
8118,1023799,1023800,TAB042 (FEBEST),4425060070 (TOYOTA),,2014-10-12 05:46:04.591337,2014-10-12 05:46:04.591337,,
8121,1023805,1023806,TAB088 (FEBEST),4874060050 (TOYOTA),,2014-10-12 05:46:06.776081,2014-10-12 05:46:06.776081,,
8122,1023807,1023808,TAB093 (FEBEST),4870660050 (TOYOTA),,2014-10-12 05:46:06.931581,2014-10-12 05:46:06.931581,,
8123,1023809,1023810,TAB094 (FEBEST),9038920001 (TOYOTA),,2014-10-12 05:46:07.08174,2014-10-12 05:46:07.08174,,
8125,1023813,1023814,TAB096 (FEBEST),4806160040 (TOYOTA),,2014-10-12 05:46:07.238918,2014-10-12 05:46:07.238918,,
8126,1023815,1023816,TAB098 (FEBEST),4872060011 (TOYOTA),,2014-10-12 05:46:07.315515,2014-10-12 05:46:07.315515,,
8129,1023821,1023822,TAB111 (FEBEST),4874060040 (TOYOTA),,2014-10-12 05:46:07.563749,2014-10-12 05:46:07.563749,,
8133,1023829,1023830,TAB131 (FEBEST),4865560020 (TOYOTA),,2014-10-12 05:46:07.831268,2014-10-12 05:46:07.831268,,
8140,1023843,1023844,TAB157 (FEBEST),4879060010 (TOYOTA),,2014-10-12 05:46:09.08965,2014-10-12 05:46:09.08965,,
8143,1023849,1023850,TAB161 (FEBEST),4874060160 (TOYOTA),,2014-10-12 05:46:09.383616,2014-10-12 05:46:09.383616,,
8146,1023855,1023856,TAB169 (FEBEST),4874060070 (TOYOTA),,2014-10-12 05:46:09.590162,2014-10-12 05:46:09.590162,,
8147,1023857,1023858,TAB207 (FEBEST),4870260060 (TOYOTA),,2014-10-12 05:46:09.648533,2014-10-12 05:46:09.648533,,
8148,1023859,1023860,TAB211 (FEBEST),4872035050 (TOYOTA),,2014-10-12 05:46:09.717213,2014-10-12 05:46:09.717213,,
